customer_age,customer_income,employment_duration,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,loan_default,home_ownership_OTHER,home_ownership_OWN,home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_grade_B,loan_grade_C,loan_grade_D,loan_grade_E
30,35000.0,6.0,10000.0,5.79,3,0.0,9,0.0,False,False,True,False,False,False,True,False,False,False,False,False
33,69000.0,7.0,4000.0,5.99,3,0.0,7,0.0,False,False,False,False,True,False,False,False,False,False,False,False
27,35000.0,3.0,10000.0,9.88,7,0.0,8,0.0,False,False,True,False,False,True,False,False,True,False,False,False
30,69000.0,13.0,10000.0,9.99,3,0.0,9,0.0,False,False,False,False,False,False,False,True,True,False,False,False
33,35000.0,2.0,10000.0,13.48,3,0.0,10,0.0,False,False,True,False,False,False,False,False,False,True,False,False
27,35000.0,5.0,10000.0,13.48,7,0.0,10,0.0,False,False,True,False,False,False,False,True,False,True,False,False
33,69000.0,17.0,7200.0,10.74,3,0.0,7,0.0,False,False,False,True,False,False,False,False,True,False,False,False
28,35000.0,5.0,10000.0,14.61,8,0.0,7,0.0,False,False,True,False,False,True,False,False,False,False,True,False
28,63000.0,5.0,9000.0,13.72,8,0.0,9,1.0,False,False,False,False,False,False,False,False,False,True,False,False
33,69000.0,5.0,20000.0,6.54,3,0.0,6,0.0,False,False,False,False,False,False,False,False,False,False,False,False
29,69000.0,11.0,6000.0,11.12,9,0.0,5,0.0,False,True,False,False,False,False,True,False,True,False,False,False
30,35000.0,5.0,10000.0,12.21,3,0.0,6,0.0,False,False,True,False,False,True,False,False,True,False,False,False
29,69000.0,5.0,14000.0,7.51,9,0.0,5,0.0,False,False,False,False,True,False,False,False,False,False,False,False
28,69000.0,11.0,6000.0,11.86,8,0.0,9,0.0,False,True,False,False,True,False,False,False,True,False,False,False
31,29000.0,0.0,10000.0,13.75,1,0.0,8,1.0,False,False,True,False,False,False,False,False,False,False,True,False
34,29004.0,9.0,10000.0,11.83,4,0.0,5,1.0,False,False,True,True,False,False,False,False,True,False,False,False
27,29238.0,8.0,10000.0,12.99,7,0.0,6,1.0,False,False,True,False,True,False,False,False,False,True,False,False
29,69000.0,13.0,15000.0,10.62,9,0.0,6,0.0,False,False,False,False,False,True,False,False,True,False,False,False
31,29400.0,2.0,10000.0,13.87,1,0.0,6,1.0,False,False,True,False,False,True,False,False,False,False,True,False
28,69000.0,12.0,10000.0,9.88,8,0.0,8,0.0,False,False,False,False,False,False,False,False,True,False,False,False
34,63000.0,5.0,20500.0,20.9,4,0.0,8,1.0,False,True,False,False,False,False,False,True,False,False,False,True
34,35665.0,2.0,10000.0,10.08,4,0.0,6,0.0,False,False,True,False,False,False,True,False,True,False,False,False
28,69000.0,2.0,10000.0,8.94,8,0.0,8,0.0,False,False,False,True,False,False,False,False,False,False,False,False
29,36000.0,5.0,10000.0,10.99,9,0.0,6,0.0,False,False,True,False,False,False,True,False,False,True,False,False
28,63000.0,3.0,11200.0,14.42,8,0.0,7,1.0,False,False,False,False,False,False,False,False,False,False,True,False
31,36000.0,3.0,10000.0,10.65,1,0.0,5,0.0,False,False,True,False,False,False,True,False,True,False,False,False
29,69000.0,6.0,18000.0,12.61,9,0.0,9,0.0,False,False,False,False,False,False,True,False,False,False,True,False
32,36000.0,4.0,10000.0,11.99,2,0.0,9,0.0,False,False,True,False,False,False,False,True,True,False,False,False
28,36000.0,0.0,10000.0,11.11,8,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
27,30000.0,4.0,10000.0,10.74,7,0.0,10,1.0,False,False,True,True,False,False,False,False,True,False,False,False
34,69500.0,4.0,15000.0,10.99,4,0.0,6,0.0,False,False,False,False,True,False,False,False,True,False,False,False
27,69500.0,11.0,14750.0,7.49,7,0.0,9,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,30000.0,1.0,10000.0,10.99,7,0.0,6,1.0,False,False,True,False,True,False,False,False,False,False,True,False
27,36000.0,3.0,10000.0,17.19,7,0.0,7,0.0,False,False,True,False,False,False,True,False,False,False,True,False
27,69592.0,4.0,6500.0,10.74,7,0.0,10,0.0,False,False,False,False,False,True,False,False,True,False,False,False
35,63600.0,5.0,4800.0,12.42,5,0.0,6,0.0,False,False,False,False,False,False,False,False,True,False,False,False
33,69600.0,17.0,16000.0,11.99,3,0.0,8,0.0,False,False,False,False,False,False,True,False,True,False,False,False
28,36000.0,13.0,10000.0,8.59,8,0.0,9,0.0,False,False,True,False,False,True,False,False,False,False,False,False
27,69638.0,5.0,16725.0,10.74,7,0.0,9,0.0,False,False,False,True,False,False,False,False,True,False,False,False
27,69830.0,3.0,15000.0,16.45,7,0.0,5,0.0,False,True,False,True,False,False,False,False,False,False,True,False
32,69900.0,16.0,18000.0,11.49,2,0.0,8,0.0,False,False,False,False,False,False,True,False,True,False,False,False
31,30000.0,4.0,10000.0,14.42,1,0.0,9,1.0,False,False,True,False,False,False,False,False,False,False,True,False
28,69900.0,6.0,12000.0,7.49,8,0.0,10,0.0,False,False,False,False,False,False,False,True,False,False,False,False
33,69930.0,5.0,6300.0,7.14,3,0.0,10,0.0,False,False,False,False,False,False,False,False,False,False,False,False
27,69936.0,11.0,8000.0,7.66,7,0.0,10,0.0,False,False,False,False,False,False,False,False,False,False,False,False
27,69960.0,3.0,10000.0,10.99,7,0.0,9,0.0,False,False,False,False,False,False,True,False,False,False,False,False
33,69996.0,11.0,3200.0,9.99,3,0.0,8,0.0,False,False,False,False,False,True,False,False,True,False,False,False
30,36996.0,5.0,10000.0,8.9,3,0.0,6,0.0,False,False,True,True,False,False,False,False,False,False,False,False
30,37000.0,2.0,10000.0,7.88,3,0.0,6,0.0,False,False,True,False,False,False,False,True,False,False,False,False
29,37000.0,1.0,10000.0,12.53,9,0.0,5,0.0,False,False,True,False,False,True,False,False,False,True,False,False
29,69996.0,11.0,3400.0,6.39,9,0.0,6,0.0,False,False,False,True,False,False,False,False,False,False,False,False
27,69996.0,0.0,6000.0,10.75,7,0.0,10,0.0,False,False,False,False,True,False,False,False,True,False,False,False
32,37965.0,3.0,10000.0,9.63,2,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,False,False
30,69996.0,14.0,6000.0,14.26,3,0.0,8,0.0,False,True,False,False,False,False,False,True,False,True,False,False
28,69996.0,1.0,7200.0,11.83,8,0.0,10,0.0,False,False,False,False,True,False,False,False,True,False,False,False
28,38000.0,0.0,10000.0,8.49,8,0.0,7,0.0,False,False,True,False,False,False,False,False,False,False,False,False
30,69996.0,14.0,11250.0,12.21,3,0.0,10,0.0,False,False,False,False,False,False,True,False,True,False,False,False
33,64000.0,8.0,12000.0,10.99,3,0.0,9,1.0,False,False,False,False,False,False,False,True,False,True,False,False
27,38000.0,0.0,10000.0,9.76,7,0.0,5,0.0,False,False,True,False,False,False,False,True,True,False,False,False
35,38004.0,4.0,10000.0,9.99,5,0.0,7,0.0,False,False,True,False,False,True,False,False,True,False,False,False
28,38004.0,4.0,10000.0,13.61,8,0.0,7,0.0,False,False,True,False,False,False,False,False,False,True,False,False
31,70000.0,9.0,18000.0,8.9,1,0.0,10,0.0,False,False,False,False,False,True,False,False,False,False,False,False
30,70000.0,7.0,10000.0,10.99,3,0.0,7,0.0,False,False,False,False,False,False,False,False,False,False,False,False
30,70000.0,6.0,18000.0,10.99,3,0.0,7,0.0,False,False,False,False,True,False,False,False,True,False,False,False
27,38400.0,5.0,10000.0,15.23,7,0.0,7,0.0,False,False,True,False,False,True,False,False,False,True,False,False
34,38400.0,3.0,10000.0,7.49,4,0.0,6,0.0,False,False,True,False,False,True,False,False,False,False,False,False
27,70000.0,11.0,3000.0,10.99,7,0.0,8,0.0,False,False,False,False,False,False,True,False,False,True,False,False
27,70000.0,9.0,16000.0,7.9,7,0.0,7,0.0,False,False,False,True,False,False,False,False,False,False,False,False
31,70000.0,0.0,3000.0,8.9,1,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
32,38400.0,1.0,10000.0,10.39,2,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
30,70000.0,4.0,10200.0,12.42,3,0.0,6,0.0,False,False,False,False,False,True,False,False,True,False,False,False
30,70000.0,9.0,7000.0,8.9,3,0.0,9,0.0,False,False,False,False,False,True,False,False,False,False,False,False
28,70000.0,6.0,14000.0,16.29,8,0.0,8,0.0,False,True,False,False,False,False,False,True,False,False,True,False
28,70000.0,7.0,15000.0,14.65,8,0.0,10,0.0,False,False,False,True,False,False,False,False,False,True,False,False
35,39000.0,2.0,10000.0,10.25,5,0.0,5,0.0,False,False,True,False,False,True,False,False,True,False,False,False
28,70000.0,7.0,8000.0,6.62,8,0.0,5,0.0,False,False,False,True,False,False,False,False,False,False,False,False
34,70000.0,6.0,22000.0,19.91,4,0.0,8,0.0,False,False,False,True,False,False,False,False,False,False,True,False
34,39312.0,5.0,10000.0,15.7,4,0.0,7,0.0,False,False,True,False,False,False,True,False,False,False,True,False
32,70000.0,8.0,1800.0,14.65,2,0.0,6,0.0,False,False,False,False,False,False,True,False,False,True,False,False
27,70000.0,3.0,5200.0,7.51,7,0.0,10,0.0,False,False,False,False,True,False,False,False,False,False,False,False
30,70000.0,5.0,31825.0,12.69,3,0.0,8,0.0,False,False,False,False,False,True,False,False,True,False,False,False
27,39996.0,3.0,10000.0,15.37,7,0.0,8,0.0,False,False,True,False,False,False,True,False,False,False,True,False
29,70000.0,11.0,6000.0,14.27,9,0.0,7,0.0,False,False,False,True,False,False,False,False,False,True,False,False
27,40000.0,4.0,10000.0,10.99,7,0.0,7,0.0,False,False,True,False,False,False,False,True,False,False,True,False
35,70000.0,0.0,12000.0,11.71,5,0.0,10,0.0,False,False,False,False,False,True,False,False,True,False,False,False
27,70000.0,8.0,12000.0,9.91,7,0.0,6,0.0,False,False,False,False,False,False,False,True,True,False,False,False
27,70000.0,1.0,5500.0,13.49,7,0.0,10,0.0,False,False,False,False,False,False,False,False,False,True,False,False
31,70000.0,11.0,4500.0,7.9,1,0.0,8,0.0,False,False,False,False,False,False,False,True,False,False,False,False
30,70000.0,6.0,12800.0,10.99,3,0.0,7,0.0,False,False,False,False,True,False,False,False,True,False,False,False
28,70000.0,4.0,5000.0,11.71,8,0.0,8,0.0,False,False,False,False,False,False,False,False,True,False,False,False
28,40000.0,0.0,10000.0,12.42,8,0.0,5,0.0,False,False,True,True,False,False,False,False,True,False,False,False
30,70000.0,14.0,8000.0,9.91,3,0.0,5,0.0,False,False,False,True,False,False,False,False,True,False,False,False
30,40000.0,11.0,10000.0,10.65,3,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
28,70000.0,2.0,5600.0,6.62,8,0.0,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False
27,34000.0,3.0,10000.0,16.77,7,0.0,7,1.0,False,False,True,False,False,True,False,False,False,False,True,False
34,70000.0,5.0,4600.0,14.79,4,0.0,7,0.0,False,False,False,False,False,False,False,True,False,True,False,False
29,70000.0,13.0,25000.0,15.62,9,0.0,9,0.0,False,True,False,False,False,False,True,False,False,False,True,False
27,34000.0,3.0,10000.0,13.49,7,0.0,10,1.0,False,False,True,False,False,False,False,True,False,True,False,False
33,70000.0,2.0,3700.0,5.99,3,0.0,6,0.0,False,False,False,False,False,False,False,False,False,False,False,False
27,70000.0,11.0,5600.0,5.42,7,0.0,7,0.0,False,False,False,False,False,False,True,False,False,False,False,False
28,70000.0,4.0,24000.0,5.99,8,0.0,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False
33,70000.0,17.0,24000.0,7.49,3,0.0,6,0.0,False,True,False,False,False,False,False,True,False,False,False,False
29,70000.0,6.0,4200.0,10.99,9,0.0,9,0.0,False,False,False,False,False,False,False,False,True,False,False,False
35,70000.0,14.0,20000.0,11.49,5,0.0,10,0.0,False,False,False,False,True,False,False,False,True,False,False,False
30,70000.0,4.0,10000.0,16.89,3,0.0,5,0.0,False,False,False,False,True,False,False,False,False,False,True,False
27,54400.0,11.0,3000.0,10.99,7,0.0,5,1.0,False,False,False,False,False,True,False,False,False,False,True,False
27,70000.0,11.0,3000.0,5.42,7,0.0,7,0.0,False,False,False,False,False,False,True,False,False,False,False,False
32,70000.0,12.0,3000.0,7.49,2,0.0,5,0.0,False,True,False,False,False,False,False,True,False,False,False,False
33,34000.0,4.0,10000.0,15.33,3,0.0,8,1.0,False,False,True,False,False,True,False,False,False,False,True,False
34,70000.0,0.0,10000.0,10.99,4,0.0,9,0.0,False,True,False,False,True,False,False,False,True,False,False,False
27,40000.0,4.0,10000.0,10.99,7,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,True,False
27,40000.0,10.0,10000.0,11.36,7,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
29,70000.0,13.0,10000.0,6.99,9,0.0,5,0.0,False,False,False,False,False,True,False,False,False,False,False,False
29,34000.0,0.0,10000.0,12.53,9,0.0,6,1.0,False,False,True,False,False,False,False,False,True,False,False,False
32,70000.0,7.0,6000.0,5.42,2,0.0,6,0.0,False,False,False,False,False,False,True,False,False,False,False,False
27,34000.0,0.0,10000.0,15.37,7,0.0,5,1.0,False,False,True,False,False,False,True,False,False,False,True,False
28,70000.0,3.0,8000.0,8.49,8,0.0,9,0.0,False,False,False,False,False,False,False,False,False,False,False,False
28,54400.0,12.0,18000.0,12.99,8,0.0,8,1.0,False,False,False,False,False,True,False,False,False,True,False,False
31,70000.0,9.0,6000.0,7.49,1,0.0,7,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,70000.0,5.0,15000.0,7.49,7,0.0,8,0.0,False,False,False,False,False,False,False,False,False,False,False,False
29,70000.0,9.0,8500.0,11.14,9,0.0,10,0.0,False,False,False,False,False,False,False,False,True,False,False,False
27,70000.0,0.0,33000.0,10.99,7,0.0,7,0.0,False,False,False,False,False,True,False,False,True,False,False,False
29,70000.0,3.0,20000.0,10.99,9,0.0,8,0.0,False,False,False,False,False,False,False,False,True,False,False,False
31,40000.0,2.0,10000.0,11.41,1,0.0,5,0.0,False,False,True,False,False,False,False,True,False,True,False,False
27,40992.0,0.0,10000.0,14.27,7,0.0,6,0.0,False,False,True,False,False,True,False,False,False,True,False,False
32,70000.0,5.0,14000.0,7.49,2,0.0,10,0.0,False,False,False,False,False,False,False,True,False,False,False,False
28,70000.0,13.0,5000.0,6.99,8,0.0,7,0.0,False,False,False,False,True,False,False,False,False,False,False,False
34,41300.0,18.0,10000.0,13.48,4,0.0,6,0.0,False,False,True,True,False,False,False,False,False,True,False,False
27,41500.0,0.0,10000.0,11.09,7,0.0,6,0.0,False,False,True,False,False,True,False,False,False,True,False,False
29,70000.0,12.0,7000.0,7.66,9,0.0,10,0.0,False,False,False,False,True,False,False,False,False,False,False,False
29,70000.0,5.0,3000.0,9.63,9,0.0,9,0.0,False,False,False,False,False,False,False,False,True,False,False,False
27,54400.0,4.0,15000.0,15.65,7,0.0,9,1.0,False,False,False,False,False,True,False,False,False,False,True,False
34,70000.0,5.0,6000.0,10.99,4,0.0,6,0.0,False,False,False,False,False,False,False,True,False,False,False,False
30,42000.0,4.0,10000.0,16.11,3,0.0,9,0.0,False,False,True,False,False,True,False,False,False,True,False,False
32,70000.0,3.0,4000.0,5.79,2,0.0,5,0.0,False,False,False,False,False,False,False,True,False,False,False,False
27,70000.0,11.0,25000.0,7.66,7,0.0,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False
29,70000.0,0.0,8000.0,10.99,9,0.0,9,0.0,False,False,False,True,False,False,False,False,False,False,False,False
31,54400.0,1.0,27050.0,14.54,1,0.0,7,1.0,False,False,False,False,False,True,False,False,False,False,True,False
30,42000.0,4.0,10000.0,10.99,3,0.0,9,0.0,False,False,True,False,False,False,False,True,False,False,False,False
30,42000.0,2.0,10000.0,10.99,3,0.0,7,0.0,False,False,True,False,False,True,False,False,False,False,False,False
27,42000.0,1.0,10000.0,10.99,7,0.0,8,0.0,False,False,True,True,False,False,False,False,False,False,False,False
28,42000.0,12.0,10000.0,9.32,8,0.0,9,0.0,False,False,True,True,False,False,False,False,False,False,False,False
28,42500.0,2.0,10000.0,7.88,8,0.0,6,0.0,False,False,True,False,False,False,False,False,False,False,False,False
27,43000.0,11.0,10000.0,12.42,7,0.0,9,0.0,False,False,True,False,False,True,False,False,True,False,False,False
34,70000.0,14.0,14000.0,16.4,4,0.0,6,0.0,False,False,False,False,False,False,True,False,False,False,True,False
28,70000.0,4.0,25000.0,15.57,8,0.0,9,0.0,False,True,False,False,False,False,True,False,False,False,True,False
31,70000.0,4.0,12000.0,6.91,1,0.0,7,0.0,False,False,False,False,False,True,False,False,False,False,False,False
31,70000.0,3.0,8400.0,6.91,1,0.0,9,0.0,False,False,False,False,False,False,True,False,False,False,False,False
27,70000.0,2.0,2250.0,10.36,7,0.0,7,0.0,False,True,False,False,True,False,False,False,True,False,False,False
27,70000.0,8.0,1300.0,5.79,7,0.0,9,0.0,False,False,False,False,False,True,False,False,False,False,False,False
27,70000.0,11.0,1000.0,6.54,7,0.0,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False
27,43080.0,7.0,10000.0,13.98,7,0.0,9,0.0,False,False,True,False,False,False,True,False,False,True,False,False
34,70000.0,13.0,20000.0,6.54,4,0.0,5,0.0,False,False,False,False,False,False,False,False,False,False,False,False
27,43200.0,4.0,10000.0,7.49,7,0.0,10,0.0,False,False,True,True,False,False,False,False,False,False,False,False
27,70000.0,4.0,8000.0,14.46,7,0.0,7,0.0,False,False,False,False,True,False,False,False,False,False,True,False
31,43288.0,7.0,10000.0,10.74,1,0.0,5,0.0,False,False,True,False,False,True,False,False,True,False,False,False
31,70000.0,5.0,4000.0,6.54,1,0.0,7,0.0,False,False,False,True,False,False,False,False,False,False,False,False
33,43337.0,17.0,10000.0,6.92,3,0.0,6,0.0,False,False,True,False,False,False,True,False,False,False,False,False
29,70000.0,13.0,13000.0,6.91,9,0.0,8,0.0,False,True,False,False,False,False,False,True,False,False,False,False
30,70000.0,6.0,10200.0,6.91,3,0.0,8,0.0,False,False,False,False,True,False,False,False,False,False,False,False
27,44000.0,12.0,10000.0,16.77,7,0.0,9,0.0,False,False,True,False,False,True,False,False,False,False,True,False
30,54400.0,3.0,23500.0,6.91,3,0.0,7,0.0,False,False,False,False,False,True,False,False,False,False,False,False
33,70000.0,0.0,14000.0,12.61,3,0.0,10,0.0,False,False,False,False,True,False,False,False,False,True,False,False
35,44000.0,8.0,10000.0,6.54,5,0.0,6,1.0,False,False,True,False,False,False,False,False,False,False,False,False
35,38469.0,0.0,10000.0,12.23,5,0.0,7,1.0,False,False,True,False,True,False,False,False,False,True,False,False
29,45000.0,4.0,10000.0,12.42,9,0.0,7,0.0,False,False,True,False,False,False,False,True,True,False,False,False
32,70000.0,16.0,9000.0,7.14,2,0.0,10,0.0,False,False,False,False,True,False,False,False,False,False,False,False
30,70000.0,15.0,12250.0,7.51,3,0.0,6,0.0,False,False,False,False,False,False,True,False,False,False,False,False
30,45000.0,5.0,10000.0,7.51,3,0.0,7,0.0,False,False,True,False,False,False,True,False,False,False,False,False
34,45000.0,4.0,10000.0,11.71,4,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
31,45000.0,4.0,10000.0,10.65,1,0.0,5,0.0,False,False,True,True,False,False,False,False,True,False,False,False
28,64000.0,10.0,6000.0,16.45,8,0.0,9,1.0,False,False,False,False,True,False,False,False,False,False,True,False
28,70000.0,7.0,4000.0,6.39,8,0.0,8,0.0,False,False,False,False,False,True,False,False,False,False,False,False
28,45000.0,1.0,10000.0,9.91,8,0.0,6,0.0,False,False,True,False,False,False,False,False,True,False,False,False
32,70000.0,1.0,14400.0,7.88,2,0.0,10,0.0,False,True,False,False,False,True,False,False,False,False,False,False
30,70000.0,15.0,10000.0,10.75,3,0.0,6,0.0,False,False,False,False,False,False,False,False,True,False,False,False
29,45000.0,7.0,10000.0,10.99,9,0.0,5,0.0,False,False,True,False,False,True,False,False,True,False,False,False
29,70000.0,7.0,4000.0,11.86,9,0.0,5,0.0,False,False,False,False,False,True,False,False,True,False,False,False
28,70000.0,7.0,8000.0,11.49,8,0.0,9,0.0,False,True,False,False,False,False,False,True,True,False,False,False
31,70000.0,3.0,8000.0,7.88,1,0.0,5,0.0,False,False,False,False,False,False,True,False,False,False,False,False
27,45000.0,1.0,10000.0,10.99,7,0.0,9,0.0,False,False,True,True,False,False,False,False,False,True,False,False
33,54400.0,2.0,5000.0,11.86,3,0.0,9,1.0,False,False,False,False,False,True,False,False,True,False,False,False
35,45000.0,2.0,10000.0,10.36,5,0.0,5,0.0,False,False,True,False,False,False,False,True,True,False,False,False
29,70000.0,1.0,20000.0,9.88,9,0.0,10,0.0,False,False,False,True,False,False,False,False,True,False,False,False
28,70000.0,12.0,3000.0,6.39,8,0.0,8,0.0,False,False,False,False,False,False,True,False,False,False,False,False
30,70000.0,0.0,15000.0,12.73,3,0.0,6,0.0,False,False,False,False,True,False,False,False,False,True,False,False
28,39000.0,6.0,10000.0,14.96,8,0.0,6,1.0,False,False,True,False,False,True,False,False,False,False,True,False
31,64000.0,14.0,25000.0,10.62,1,0.0,5,1.0,False,False,False,False,False,False,False,False,True,False,False,False
27,45000.0,9.0,10000.0,7.51,7,0.0,5,0.0,False,False,True,False,False,False,False,False,False,False,False,False
27,45000.0,4.0,10000.0,14.22,7,0.0,6,0.0,False,False,True,False,False,True,False,False,False,True,False,False
35,39000.0,2.0,10000.0,13.16,5,0.0,6,1.0,False,False,True,False,False,True,False,False,False,True,False,False
30,70000.0,14.0,6000.0,10.99,3,0.0,7,0.0,False,False,False,False,False,True,False,False,False,False,False,False
28,54400.0,6.0,5000.0,16.07,8,0.0,8,1.0,False,False,False,False,False,True,False,False,False,False,True,False
29,39000.0,1.0,10000.0,14.11,9,0.0,7,1.0,False,False,True,False,True,False,False,False,False,False,True,False
31,70000.0,2.0,4625.0,10.62,1,0.0,6,0.0,False,False,False,False,False,True,False,False,True,False,False,False
31,70000.0,16.0,14000.0,7.88,1,0.0,10,0.0,False,False,False,False,False,False,False,True,False,False,False,False
32,70000.0,7.0,10000.0,9.88,2,0.0,5,0.0,False,False,False,False,False,False,False,False,True,False,False,False
35,70000.0,6.0,17000.0,9.88,5,0.0,6,0.0,False,True,False,False,False,False,False,True,True,False,False,False
30,64000.0,4.0,10000.0,10.25,3,0.0,8,1.0,False,False,False,False,False,False,False,False,True,False,False,False
30,45000.0,4.0,10000.0,13.36,3,0.0,9,0.0,False,False,True,False,False,False,False,True,False,False,True,False
27,54400.0,11.0,11000.0,15.33,7,0.0,10,1.0,False,False,False,False,False,True,False,False,False,False,True,False
29,70000.0,13.0,6500.0,7.88,9,0.0,9,0.0,False,False,False,False,False,False,False,False,False,False,False,False
29,70000.0,5.0,10000.0,13.85,9,0.0,7,0.0,False,False,False,False,False,False,False,False,False,True,False,False
27,45000.0,1.0,10000.0,9.2,7,0.0,10,0.0,False,False,True,False,False,True,False,False,True,False,False,False
34,52800.0,2.0,4325.0,10.75,4,0.0,5,0.0,False,False,True,False,False,False,False,False,True,False,False,False
33,70000.0,0.0,3000.0,13.57,3,0.0,9,0.0,False,False,False,False,False,False,False,False,False,True,False,False
31,64000.0,4.0,5100.0,13.22,1,0.0,10,1.0,False,False,False,False,False,False,False,False,False,True,False,False
34,10380.0,4.0,4250.0,12.68,4,0.0,5,1.0,False,False,True,False,False,False,False,True,False,True,False,False
28,35000.0,5.0,4250.0,16.96,8,0.0,6,0.0,False,False,True,False,False,False,False,True,False,False,False,True
34,70000.0,16.0,4000.0,7.74,4,0.0,5,0.0,False,False,False,False,False,False,True,False,False,False,False,False
28,10800.0,0.0,4200.0,11.83,8,0.0,5,1.0,False,False,True,False,False,False,False,False,True,False,False,False
31,14400.0,0.0,4200.0,14.17,1,0.0,8,1.0,False,False,True,False,False,False,False,False,False,True,False,False
27,70000.0,7.0,8000.0,16.0,7,0.0,10,0.0,False,False,False,False,False,False,False,True,False,False,True,False
33,70000.0,0.0,5600.0,13.57,3,0.0,8,0.0,False,False,False,False,False,False,True,False,False,True,False,False
28,70000.0,4.0,20000.0,12.18,8,0.0,6,0.0,False,False,False,False,True,False,False,False,True,False,False,False
30,39600.0,4.0,10000.0,20.89,3,0.0,10,1.0,False,False,True,False,False,False,False,False,False,False,False,True
31,70000.0,11.0,2000.0,7.4,1,0.0,7,0.0,False,False,False,True,False,False,False,False,False,False,False,False
29,70000.0,1.0,5000.0,11.14,9,0.0,6,0.0,True,False,False,False,False,False,True,False,True,False,False,False
28,70000.0,11.0,15000.0,16.0,8,0.0,7,0.0,False,False,False,False,False,False,False,True,False,False,True,False
27,64000.0,12.0,6000.0,10.99,7,0.0,6,1.0,False,False,False,True,False,False,False,False,True,False,False,False
27,45996.0,3.0,10000.0,10.99,7,0.0,5,0.0,False,False,True,False,False,False,False,True,False,True,False,False
32,46000.0,16.0,10000.0,10.59,2,0.0,7,0.0,False,False,True,False,False,False,True,False,True,False,False,False
35,46000.0,3.0,10000.0,17.14,5,0.0,5,0.0,False,False,True,False,False,True,False,False,False,False,True,False
31,46000.0,0.0,10000.0,7.51,1,0.0,7,0.0,False,False,True,False,False,True,False,False,False,False,False,False
29,40000.0,1.0,10000.0,13.16,9,0.0,7,1.0,False,False,True,False,True,False,False,False,False,True,False,False
27,46000.0,1.0,10000.0,9.32,7,0.0,7,0.0,False,False,True,False,False,False,False,True,False,False,False,False
27,70000.0,0.0,15000.0,12.84,7,0.0,10,0.0,False,True,False,False,False,False,True,False,False,True,False,False
28,30000.0,6.0,4200.0,15.23,8,0.0,7,0.0,False,False,True,False,False,False,False,True,False,True,False,False
34,30000.0,5.0,4200.0,5.79,4,0.0,5,0.0,False,False,True,False,False,False,False,True,False,False,False,False
33,70000.0,3.0,20000.0,12.84,3,0.0,7,0.0,False,False,False,False,False,False,False,True,False,True,False,False
27,30000.0,2.0,4200.0,12.53,7,0.0,10,0.0,False,False,True,False,False,False,False,True,True,False,False,False
35,30996.0,18.0,4200.0,14.79,5,0.0,6,0.0,False,False,True,True,False,False,False,False,False,True,False,False
28,64000.0,11.0,15000.0,9.63,8,0.0,10,1.0,True,False,False,False,False,False,True,False,False,False,False,False
31,31500.0,2.0,4200.0,9.99,1,0.0,7,0.0,False,False,True,False,False,True,False,False,True,False,False,False
27,32000.0,3.0,4200.0,8.0,7,0.0,10,0.0,False,False,True,False,False,True,False,False,False,False,False,False
28,33600.0,12.0,4200.0,10.0,8,0.0,5,0.0,False,False,True,True,False,False,False,False,True,False,False,False
27,35000.0,3.0,4200.0,10.99,7,0.0,5,0.0,False,False,True,False,False,False,True,False,False,False,False,False
30,36000.0,2.0,4200.0,14.27,3,0.0,5,0.0,False,False,True,True,False,False,False,False,False,True,False,False
34,64000.0,13.0,24000.0,10.71,4,0.0,7,1.0,False,False,False,False,False,False,True,False,True,False,False,False
28,70000.0,0.0,5275.0,10.99,8,0.0,5,0.0,False,False,False,False,False,False,False,True,True,False,False,False
28,70000.0,0.0,5000.0,7.43,8,0.0,5,0.0,False,False,False,True,False,False,False,False,False,False,False,False
29,70008.0,8.0,5000.0,5.99,9,0.0,5,0.0,False,False,False,False,False,True,False,False,False,False,False,False
30,40000.0,0.0,4200.0,12.68,3,0.0,7,0.0,False,False,True,False,False,False,True,False,False,True,False,False
33,70116.0,4.0,5000.0,11.71,3,0.0,6,0.0,False,False,False,False,False,False,True,False,True,False,False,False
28,40000.0,2.0,4200.0,7.51,8,0.0,5,0.0,False,False,True,False,False,False,False,True,False,False,False,False
32,70197.0,9.0,4100.0,7.51,2,0.0,6,0.0,False,False,False,False,False,False,False,False,False,False,False,False
